level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
42,43,25.0,4.0,17.0,95,9.03,11.016,4.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '60.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.24'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.1'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[91, 120, 128, 133, 36, 37, 216, 218]",True,64342.0,67.83,25.228,,,,,,,,,,,4.283333333333333,,,,,,,,,,,Luton,Watford,24.0,Thomas Kaminski,GK,True,60.49280707519096,0.0,13.58783249264631,T. Kaminski,2.0,Luton
43,44,27.0,4.0,21.0,27,31.919999999999998,45.56,4.0,FirstHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '26'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 63]",True,388017.0,,,,,,,,,,,,,4.35,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,,R. Porteous,2.0,Luton
44,45,26.0,4.0,21.0,95,73.08,22.44,4.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '27'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",[64],False,263188.0,,,,,,,,,,,,,4.35,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,0.0,,C. Morris,2.0,Luton
45,46,28.0,4.0,30.0,27,36.96000000000001,48.416000000000004,4.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.5'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.52'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}]","[91, 120, 124, 128, 133, 36, 38, 216, 218]",True,388017.0,64.575,22.032,,,,,,,,,,,4.5,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,27.391048586182002,0.0,-43.69407044061986,R. Porteous,2.0,Luton
46,47,27.0,4.0,32.0,95,37.17,44.132000000000005,4.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.19'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 128, 36, 38, 216, 218]",True,362246.0,60.69,41.82,,,,,,,,,,,4.533333333333333,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,23.587790356693468,0.0,-5.614099949207281,A. Doughty,2.0,Luton
47,48,836.0,4.0,33.0,27,40.95,28.832,4.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.06'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.0'}]","[91, 120, 128, 36, 37, 217, 218]",True,368493.0,72.97500000000001,30.6,,,,,,,,,,,4.55,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,32.05317860319856,0.0,3.1599129757797395,M. Pollock,2.0,Luton
48,49,28.0,4.0,35.0,95,29.085,37.332,4.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,403161.0,,,,,,,,,,,,,4.583333333333333,,,,,,,,,,,Luton,Watford,6.0,Mark McGuinness,DC,True,0.0,0.0,,M. McGuinness,2.0,Luton
49,50,29.0,4.0,36.0,27,74.13,34.612,4.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,383814.0,,,,,,,,,,,,,4.6,,,,,,,,,,,Watford,Luton,19.0,Vakoun Bayo,FW,True,0.0,0.0,,V. Bayo,2.0,Luton
50,51,29.0,4.0,39.0,95,15.435,41.61600000000001,4.0,FirstHalf,BallRecovery,Successful,[],[93],False,141510.0,,,,,,,,,,,,,4.65,,,,,,,,,,,Luton,Watford,16.0,Reece Burke,DC,True,0.0,0.0,,R. Burke,2.0,Luton
51,52,30.0,4.0,43.0,95,28.455000000000002,57.46,4.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.01'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.7'}]","[91, 117, 30, 35, 37, 215, 218]",True,141510.0,20.685,58.480000000000004,,,,,,,,,,,4.716666666666667,,,,3.0,6.0,2.0,6.0,0.0105949,0.00942382,-0.0011710800000000014,Luton,Watford,16.0,Reece Burke,DC,True,-7.73745884115452,0.0,172.52131049185172,R. Burke,2.0,Luton
52,53,31.0,4.0,44.0,95,21.315,58.684000000000005,4.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.78'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,362246.0,8.715000000000002,49.368,,,,,,,,,,,4.733333333333333,,,,2.0,6.0,0.0,5.0,0.00942382,0.0088799,-0.0005439199999999998,Luton,Watford,45.0,Alfie Doughty,ML,True,-10.25420438107507,0.0,-143.52207226681872,A. Doughty,2.0,Luton
53,54,32.0,4.0,47.0,95,6.93,47.736000000000004,4.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '3.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.55'}]","[91, 117, 30, 35, 38, 215, 218]",True,354152.0,3.1500000000000004,24.684,,,,,,,,,,,4.783333333333333,,,,0.0,5.0,0.0,2.0,0.0088799,0.0088799,0.0,Luton,Watford,29.0,Tom Holmes,DC,True,-3.247887712852801,0.0,-99.31232093220903,T. Holmes,2.0,Luton
54,55,32.5,4.0,48.5,95,3.1500000000000004,24.684,4.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,64342.0,11.55,21.828000000000003,,,,,,33.0,,,,,4.808333333333334,,,,0.0,2.0,1.0,2.0,0.0088799,0.00977745,0.0008975500000000004,Luton,Watford,24.0,Thomas Kaminski,GK,True,0.0,8.03579328735725,-18.77803322244553,T. Kaminski,2.0,Luton
55,56,33.0,4.0,50.0,95,11.55,21.828000000000003,4.0,FirstHalf,Pass,Successful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.05'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,64342.0,59.745000000000005,24.14,,,,,,,,,,,4.833333333333333,,,,1.0,2.0,6.0,2.0,0.00977745,0.01685596,0.00707851,Luton,Watford,24.0,Thomas Kaminski,GK,True,47.922698892879154,0.0,2.746475082326103,T. Kaminski,2.0,Luton
56,57,34.0,4.0,57.0,95,59.85,21.488000000000003,4.0,FirstHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '30'}]","[91, 63]",True,263188.0,,,,,,,,,,,,,4.95,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,0.0,,C. Morris,2.0,Luton
57,58,30.0,4.0,57.0,27,45.15,46.51200000000001,4.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '34'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}]",[64],False,388017.0,,,,,,,,,,,,,4.95,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,,R. Porteous,2.0,Luton
58,59,31.0,5.0,4.0,27,0.0,0.0,5.0,FirstHalf,Card,Successful,"[{'type': {'value': 31, 'displayName': 'Yellow'}}]",[65],False,383814.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,5.066666666666666,,,,,,,,,,,Watford,Luton,19.0,Vakoun Bayo,FW,True,0.0,0.0,,V. Bayo,2.0,Luton
59,60,35.0,5.0,51.0,95,68.775,20.808000000000003,5.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.65'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}]","[91, 120, 29, 124, 133, 36, 37, 217, 218]",True,362246.0,89.46000000000001,36.516000000000005,,,,,,,,,,,5.85,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,22.809936854547516,0.0,37.21270465516014,A. Doughty,2.0,Luton
60,61,32.0,5.0,54.0,27,24.78,28.832,5.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.08'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}]","[91, 94, 95, 57, 215]",True,363718.0,31.919999999999998,42.160000000000004,,,,,,,,,,,5.9,,,,,,,,,,,Watford,Luton,39.0,Edo Kayembe,MC,True,0.0,0.0,61.82140989004085,E. Kayembe,2.0,Luton
61,62,33.0,5.0,55.0,27,27.195,43.044000000000004,5.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '36'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 70]",True,363139.0,,,,,,,,,,,,,5.916666666666667,,,,,,,,,,,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,0.0,0.0,,G. Chakvetadze,2.0,Luton
62,63,36.0,5.0,55.0,95,77.80499999999999,24.956000000000003,5.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '33'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 123, 143, 40, 46]",True,367182.0,,,,,,,,,,,,,5.916666666666667,,,,,,,,,,,Luton,Watford,8.0,Tom Krauss,MC,True,0.0,0.0,,T. Krauss,2.0,Luton
63,64,37.0,5.0,57.0,95,91.875,23.12,5.0,FirstHalf,SavedShot,Successful,"[{'type': {'value': 63, 'displayName': 'BoxRight'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '36'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '46.8'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '47.8'}, {'type': {'value': 24, 'displayName': 'SetPiece'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '15.8'}, {'type': {'value': 80, 'displayName': 'LowRight'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '98.6'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '34'}]","[91, 9, 10, 1, 5, 12]",True,141510.0,,,98.6,47.8,15.8,31.824,True,36.0,367182.0,,,,5.95,,,,,,,,,,,Luton,Watford,16.0,Reece Burke,DC,True,0.0,0.0,,R. Burke,2.0,Luton
64,65,34.0,5.0,57.0,27,1.5750000000000002,35.496,5.0,FirstHalf,Save,Successful,"[{'type': {'value': 182, 'displayName': 'Hands'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 173, 'displayName': 'ParriedSafe'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '37'}, {'type': {'value': 179, 'displayName': 'DivingSave'}}, {'type': {'value': 11115, 'displayName': 'KeeperSaveInTheBox'}}]","[91, 109, 113, 112, 83, 77, 79, 81]",True,141468.0,,,,,,,,,,,,,5.95,,,,,,,,,,,Watford,Luton,1.0,Daniel Bachmann,GK,True,0.0,0.0,,D. Bachmann,2.0,Luton
65,66,35.0,5.0,58.0,27,6.09,39.304,5.0,FirstHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '38'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[122],False,141468.0,,,,,,,,,,,,,5.966666666666667,,,,,,,,,,,Watford,Luton,1.0,Daniel Bachmann,GK,True,0.0,0.0,,D. Bachmann,2.0,Luton
66,67,38.0,5.0,58.0,95,98.91000000000001,28.696000000000005,5.0,FirstHalf,CornerAwarded,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '35'}, {'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[122],False,141510.0,,,,,,,,,,,,,5.966666666666667,,,,,,,,,,,Luton,Watford,16.0,Reece Burke,DC,True,0.0,0.0,,R. Burke,2.0,Luton
67,68,39.0,6.0,35.0,95,104.47500000000001,0.34,6.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '93.4'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.76'}]","[91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,362246.0,98.07000000000001,33.388000000000005,,,,,,,,,,,6.583333333333333,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,26.707123109798765,0.0,100.9684550733019,A. Doughty,2.0,Luton
68,69,36.0,6.0,42.0,27,1.785,34.544000000000004,6.0,FirstHalf,Foul,Successful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 264, 'displayName': 'AerialFoul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '40'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 63, 197, 200]",True,141468.0,,,,,,,,,,,,,6.7,,,,,,,,,,,Watford,Luton,1.0,Daniel Bachmann,GK,True,0.0,0.0,,D. Bachmann,3.0,Watford
69,70,40.0,6.0,42.0,95,103.215,33.456,6.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '36'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 264, 'displayName': 'AerialFoul'}}]","[198, 199, 64]",False,100594.0,,,,,,,,,,,,,6.7,,,,,,,,,,,Luton,Watford,18.0,Jordan Clark,MC,True,0.0,0.0,,J. Clark,3.0,Watford
70,71,37.0,6.0,59.0,27,9.135,30.872,6.0,FirstHalf,Pass,Successful,"[{'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.84'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.0'}]","[91, 117, 30, 132, 36, 38, 215, 218]",True,141468.0,30.450000000000003,20.808000000000003,,,,,,,,,,,6.983333333333333,,,,1.0,3.0,3.0,2.0,0.01082722,0.01110462,0.00027740000000000056,Watford,Luton,1.0,Daniel Bachmann,GK,True,20.20781973158553,0.0,-25.27460842740539,D. Bachmann,3.0,Watford
71,72,38.0,7.0,1.0,27,30.450000000000003,20.808000000000003,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.77'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.0'}]","[91, 117, 30, 36, 38, 216, 218]",True,350062.0,43.365,13.600000000000001,,,,,,,,,,,7.016666666666667,,,,3.0,2.0,4.0,1.0,0.01110462,0.01214719,0.0010425699999999996,Watford,Luton,24.0,Tom Dele-Bashiru,MC,True,10.784911557894816,0.0,-29.16635471432798,T. Dele-Bashiru,3.0,Watford
72,73,39.0,7.0,3.0,27,43.365,13.600000000000001,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.09'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 216, 218]",True,363718.0,35.805,3.128,,,,,,,,,,,7.05,,,,4.0,1.0,4.0,0.0,0.01214719,0.01126267,-0.0008845199999999998,Watford,Luton,39.0,Edo Kayembe,MC,True,-10.84628719606603,0.0,-125.8264645577181,E. Kayembe,3.0,Watford
73,74,40.0,7.0,3.0,27,32.445,1.972,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.15'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,470676.0,52.185,5.032000000000001,,,,,,,,,,,7.05,,,,3.0,0.0,5.0,0.0,0.00977659,0.01248344,0.0027068500000000002,Watford,Luton,45.0,Ryan Andrews,DMR,True,19.072044823162578,0.0,8.811583311440291,R. Andrews,3.0,Watford
74,75,41.0,7.0,5.0,27,65.10000000000001,7.752000000000001,7.0,FirstHalf,Foul,Successful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '41'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 63]",True,363139.0,,,,,,,,,,,,,7.083333333333333,,,,,,,,,,,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,0.0,0.0,,G. Chakvetadze,3.0,Watford
75,76,41.0,7.0,5.0,95,39.9,60.248,7.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '41'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}]",[64],False,367182.0,,,,,,,,,,,,,7.083333333333333,,,,,,,,,,,Luton,Watford,8.0,Tom Krauss,MC,True,0.0,0.0,,T. Krauss,3.0,Watford
76,77,42.0,7.0,34.0,27,68.04,3.604,7.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.02'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.1'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[91, 119, 137, 124, 125, 36, 37, 217, 218]",True,363139.0,82.005,26.452,,,,,,,,,,,7.566666666666666,,,,7.0,0.0,9.0,3.0,0.0174506,0.03511326,0.01766266,Watford,Luton,8.0,Giorgi Chakvetadze,FW,True,23.65139582211969,0.0,58.56617431754506,G. Chakvetadze,3.0,Watford
77,78,43.0,7.0,37.0,27,82.005,26.452,7.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,388017.0,,,,,,,,,,,,,7.616666666666667,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,,R. Porteous,3.0,Watford
78,79,44.0,7.0,41.0,27,101.01,15.232,7.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.5'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.3'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.41'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.0'}]","[91, 137, 124, 126, 36, 37, 217, 218]",True,363718.0,101.325,17.204,,,,,,,,,,,7.683333333333334,,,,,,,,,,,Watford,Luton,39.0,Edo Kayembe,MC,True,1.9940930874847638,0.0,80.92445498418677,E. Kayembe,3.0,Watford
79,80,43.0,7.0,42.0,95,4.515,50.184000000000005,7.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,362246.0,,,,,,,,,,,,,7.7,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,0.0,0.0,,A. Doughty,3.0,Watford
80,81,45.0,7.0,43.0,27,81.27000000000001,16.728,7.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '42.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.95'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}]","[91, 137, 124, 126, 36, 37, 217, 218]",True,350062.0,105.0,51.408,,,,,,,,,,,7.716666666666667,,,,,,,,,,,Watford,Luton,24.0,Tom Dele-Bashiru,MC,True,11.942210970280936,0.0,55.61787849755575,T. Dele-Bashiru,3.0,Watford
